timestamp,scenario_id,zone_id,zone_temperature,outdoor_temp,solar_irradiance,ground_temp,internal_load,humidity,it_load,cooling_power,fan_power,chiller_power,hvac_power,pue,control_action,reward,alarm_flag,comfort_violation
2026-01-01 06:00:00+00:00,bear_officesmall_tucson_14d_random,zone_5,8.953374859380414,0.8,0.0,20.9,0.07647016921877794,,,,,,,,-1405.19921875,-35.176812559931214,,True
2026-01-01 07:00:00+00:00,bear_officesmall_tucson_14d_random,zone_0,11.723130272773503,1.5,0.0,20.9,0.03509751098001626,,,,,,,,-4708.69580078125,-59.28028498227509,,True
2026-01-01 07:00:00+00:00,bear_officesmall_tucson_14d_random,zone_1,2.727823721487245,1.5,0.0,20.9,0.03509751098001626,,,,,,,,7978.71337890625,-59.28028498227509,,True
2026-01-01 07:00:00+00:00,bear_officesmall_tucson_14d_random,zone_2,2.0793498650665425,1.5,0.0,20.9,0.03509751098001626,,,,,,,,-5096.4775390625,-59.28028498227509,,True
2026-01-01 07:00:00+00:00,bear_officesmall_tucson_14d_random,zone_3,12.584201628306591,1.5,0.0,20.9,0.03509751098001626,,,,,,,,948.6458740234375,-59.28028498227509,,True
2026-01-01 07:00:00+00:00,bear_officesmall_tucson_14d_random,zone_4,13.522203041984216,1.5,0.0,20.9,0.03509751098001626,,,,,,,,-6317.982421875,-59.28028498227509,,True
2026-01-01 07:00:00+00:00,bear_officesmall_tucson_14d_random,zone_5,7.742657868546018,1.5,0.0,20.9,0.03509751098001626,,,,,,,,-5012.56884765625,-59.28028498227509,,True
2026-01-01 08:00:00+00:00,bear_officesmall_tucson_14d_random,zone_0,-2.5860801711708525,0.5,0.0018796992481203006,20.9,0.05675010837300943,,,,,,,,-4219.9306640625,-71.39404326626946,,True
2026-01-01 08:00:00+00:00,bear_officesmall_tucson_14d_random,zone_1,6.457007708095083,0.5,0.0018796992481203006,20.9,0.05675010837300943,,,,,,,,-2437.822021484375,-71.39404326626946,,True
2026-01-01 08:00:00+00:00,bear_officesmall_tucson_14d_random,zone_2,-5.760838475883148,0.5,0.0018796992481203006,20.9,0.05675010837300943,,,,,,,,-2365.2509765625,-71.39404326626946,,True
2026-01-01 08:00:00+00:00,bear_officesmall_tucson_14d_random,zone_3,-0.536014267924414,0.5,0.0018796992481203006,20.9,0.05675010837300943,,,,,,,,-2639.058349609375,-71.39404326626946,,True
2026-01-01 08:00:00+00:00,bear_officesmall_tucson_14d_random,zone_4,-7.319710120384592,0.5,0.0018796992481203006,20.9,0.05675010837300943,,,,,,,,-3018.48681640625,-71.39404326626946,,True
2026-01-01 08:00:00+00:00,bear_officesmall_tucson_14d_random,zone_5,-1.0694534060522072,0.5,0.0018796992481203006,20.9,0.05675010837300943,,,,,,,,2778.956298828125,-71.39404326626946,,True
2026-01-01 09:00:00+00:00,bear_officesmall_tucson_14d_random,zone_0,-8.73518745301623,5.7,0.13439849624060152,20.9,0.13216118342707434,,,,,,,,-974.7601318359375,-36.74981516253811,,True
2026-01-01 09:00:00+00:00,bear_officesmall_tucson_14d_random,zone_1,-7.060515774329264,5.7,0.13439849624060152,20.9,0.13216118342707434,,,,,,,,-4054.204833984375,-36.74981516253811,,True
2026-01-01 09:00:00+00:00,bear_officesmall_tucson_14d_random,zone_2,-7.918747141691693,5.7,0.13439849624060152,20.9,0.13216118342707434,,,,,,,,5800.02587890625,-36.74981516253811,,True
2026-01-01 09:00:00+00:00,bear_officesmall_tucson_14d_random,zone_3,-7.4076380873972045,5.7,0.13439849624060152,20.9,0.13216118342707434,,,,,,,,2570.56298828125,-36.74981516253811,,True
2026-01-01 09:00:00+00:00,bear_officesmall_tucson_14d_random,zone_4,-8.450969724276396,5.7,0.13439849624060152,20.9,0.13216118342707434,,,,,,,,1404.533203125,-36.74981516253811,,True
2026-01-01 09:00:00+00:00,bear_officesmall_tucson_14d_random,zone_5,-3.056394689410704,5.7,0.13439849624060152,20.9,0.13216118342707434,,,,,,,,6689.419921875,-36.74981516253811,,True
2026-01-01 10:00:00+00:00,bear_officesmall_tucson_14d_random,zone_0,5.435880842937169,6.9,0.29417293233082703,20.9,0.16254871535701904,,,,,,,,403.30029296875,-44.80757273053066,,True
2026-01-01 10:00:00+00:00,bear_officesmall_tucson_14d_random,zone_1,2.3262432316272097,6.9,0.29417293233082703,20.9,0.16254871535701904,,,,,,,,2036.0677490234375,-44.80757273053066,,True
2026-01-01 10:00:00+00:00,bear_officesmall_tucson_14d_random,zone_2,13.473355158728245,6.9,0.29417293233082703,20.9,0.16254871535701904,,,,,,,,7649.14501953125,-44.80757273053066,,True
2026-01-01 10:00:00+00:00,bear_officesmall_tucson_14d_random,zone_3,8.90399971630821,6.9,0.29417293233082703,20.9,0.16254871535701904,,,,,,,,-4492.40673828125,-44.80757273053066,,True
2026-01-01 10:00:00+00:00,bear_officesmall_tucson_14d_random,zone_4,7.128100711809926,6.9,0.29417293233082703,20.9,0.16254871535701904,,,,,,,,-5911.4482421875,-44.80757273053066,,True
2026-01-01 10:00:00+00:00,bear_officesmall_tucson_14d_random,zone_5,7.02705889150151,6.9,0.29417293233082703,20.9,0.16254871535701904,,,,,,,,-7965.744140625,-44.80757273053066,,True
2026-01-01 11:00:00+00:00,bear_officesmall_tucson_14d_random,zone_0,5.198257867440468,9.9,0.41729323308270677,20.9,0.06524771334058246,,,,,,,,3270.95361328125,-44.58351699777389,,True
2026-01-01 11:00:00+00:00,bear_officesmall_tucson_14d_random,zone_1,7.785831785738901,9.9,0.41729323308270677,20.9,0.06524771334058246,,,,,,,,-3869.098876953125,-44.58351699777389,,True
2026-01-01 11:00:00+00:00,bear_officesmall_tucson_14d_random,zone_2,16.131301044331487,9.9,0.41729323308270677,20.9,0.06524771334058246,,,,,,,,3327.7451171875,-44.58351699777389,,True
2026-01-01 11:00:00+00:00,bear_officesmall_tucson_14d_random,zone_3,1.1665232706187982,9.9,0.41729323308270677,20.9,0.06524771334058246,,,,,,,,-1697.22314453125,-44.58351699777389,,True
2026-01-01 11:00:00+00:00,bear_officesmall_tucson_14d_random,zone_4,-3.1723497229195026,9.9,0.41729323308270677,20.9,0.06524771334058246,,,,,,,,-6051.943359375,-44.58351699777389,,True
2026-01-01 11:00:00+00:00,bear_officesmall_tucson_14d_random,zone_5,1.4658863950735386,9.9,0.41729323308270677,20.9,0.06524771334058246,,,,,,,,288.51727294921875,-44.58351699777389,,True
2026-01-01 12:00:00+00:00,bear_officesmall_tucson_14d_random,zone_0,6.423645959423183,12.8,0.5620300751879699,20.9,0.0861789201330427,,,,,,,,7252.619140625,-32.55725548343793,,True
2026-01-01 12:00:00+00:00,bear_officesmall_tucson_14d_random,zone_1,2.3289140899005765,12.8,0.5620300751879699,20.9,0.0861789201330427,,,,,,,,-880.4585571289062,-32.55725548343793,,True
2026-01-01 12:00:00+00:00,bear_officesmall_tucson_14d_random,zone_2,10.372238250224829,12.8,0.5620300751879699,20.9,0.0861789201330427,,,,,,,,523.1080322265625,-32.55725548343793,,True
2026-01-01 12:00:00+00:00,bear_officesmall_tucson_14d_random,zone_3,4.348642912598443,12.8,0.5620300751879699,20.9,0.0861789201330427,,,,,,,,-1358.666259765625,-32.55725548343793,,True
2026-01-01 12:00:00+00:00,bear_officesmall_tucson_14d_random,zone_4,-2.779449213767251,12.8,0.5620300751879699,20.9,0.0861789201330427,,,,,,,,-3495.07373046875,-32.55725548343793,,True
2026-01-01 12:00:00+00:00,bear_officesmall_tucson_14d_random,zone_5,4.709556230807499,12.8,0.5620300751879699,20.9,0.0861789201330427,,,,,,,,-2332.161865234375,-32.55725548343793,,True
2026-01-01 13:00:00+00:00,bear_officesmall_tucson_14d_random,zone_0,13.455817879553564,14.1,0.5281954887218044,20.9,0.09022396737252097,,,,,,,,-6845.40283203125,-36.05618550497933,,True
2026-01-01 13:00:00+00:00,bear_officesmall_tucson_14d_random,zone_1,9.201483568444253,14.1,0.5281954887218044,20.9,0.09022396737252097,,,,,,,,561.2968139648438,-36.05618550497933,,True
2026-01-01 13:00:00+00:00,bear_officesmall_tucson_14d_random,zone_2,10.567452289491696,14.1,0.5281954887218044,20.9,0.09022396737252097,,,,,,,,-3946.097900390625,-36.05618550497933,,True
2026-01-01 13:00:00+00:00,bear_officesmall_tucson_14d_random,zone_3,8.619063906393766,14.1,0.5281954887218044,20.9,0.09022396737252097,,,,,,,,2455.028076171875,-36.05618550497933,,True
2026-01-01 13:00:00+00:00,bear_officesmall_tucson_14d_random,zone_4,5.01598350400157,14.1,0.5281954887218044,20.9,0.09022396737252097,,,,,,,,-1655.342041015625,-36.05618550497933,,True
2026-01-01 13:00:00+00:00,bear_officesmall_tucson_14d_random,zone_5,6.986335600869162,14.1,0.5281954887218044,20.9,0.09022396737252097,,,,,,,,6450.6318359375,-36.05618550497933,,True
